ID,DEPTH,INTENSITY,LATITUDE,LONGITUDE,TIME_STAMP
8840,17.5,1.8,64.7138,-149.5535,2014-09-26T03:33:05.000Z
8841,6.16,3.54,37.6533333,-118.8516667,2014-09-26T03:32:45.750Z
8842,7.19,0.61,37.6485,-118.8465,2014-09-26T03:30:10.710Z
8843,7.14,0.34,37.6518333,-118.8478333,2014-09-26T03:29:27.150Z
8844,0.1,0.3,65.1104,-149.0458,2014-09-26T03:27:34.000Z
8845,6.97,1.92,37.6469994,-118.8479996,2014-09-26T03:27:04.680Z
8846,49,2.6,18.7504,-64.2916,2014-09-26T03:26:45.800Z
8847,7.25,0.61,37.6426667,-118.8471667,2014-09-26T03:26:11.620Z
8848,14.8,0.7,63.4384,-147.1464,2014-09-26T03:21:11.000Z
8849,64.5,1.5,59.9876,-152.1725,2014-09-26T03:19:11.000Z
8850,6.91,1.5,37.6463318,-118.8486633,2014-09-26T03:18:25.420Z
8851,7.02,0.74,37.6473333,-118.8431667,2014-09-26T03:18:08.430Z
8852,6.98,0.87,37.6485,-118.8451667,2014-09-26T03:17:08.660Z
8853,6.91,0.43,37.645,-118.8486667,2014-09-26T03:13:22.900Z
8854,0.5,1.1,61.1674,-146.977,2014-09-26T03:12:38.000Z
8855,9.36,0.72,44.6071667,-110.681,2014-09-26T03:11:43.150Z
8856,7.01,1.75,37.6461667,-118.8483333,2014-09-26T03:11:31.630Z
8857,5.55,0.3,44.595,-110.6876667,2014-09-26T03:11:20.190Z
8858,6.3,0.3,37.6641667,-118.8596667,2014-09-26T03:10:06.440Z
8859,10.08,1.84,32.939,-115.5375,2014-09-26T03:03:10.490Z
8860,6.23,0.48,37.6476667,-118.8445,2014-09-26T02:59:30.540Z
8861,6.22,0.36,37.6548333,-118.8473333,2014-09-26T02:49:34.480Z
8862,5.25,0.36,37.6436667,-118.8446667,2014-09-26T02:48:48.290Z
8863,5.54,0.64,44.618,-110.6596667,2014-09-26T02:45:35.610Z
8864,6.7,0.5,37.6531667,-118.8486667,2014-09-26T02:44:57.620Z
8865,5.87,1.4,37.6508333,-118.8506667,2014-09-26T02:38:15.790Z
8866,5.11,0.11,37.6556667,-118.8466667,2014-09-26T02:37:43.610Z
8867,6.52,0.61,37.6521667,-118.8528333,2014-09-26T02:36:20.600Z
8868,7.34,1.42,37.6495,-118.8456667,2014-09-26T02:35:44.890Z
8869,98.3,1.2,61.9748,-151.85,2014-09-26T02:30:32.000Z
8870,6.81,0.43,37.6606667,-118.8491667,2014-09-26T02:28:30.810Z
8871,6.83,1.4,37.6473333,-118.8463333,2014-09-26T02:18:44.890Z
8872,7.07,0.72,37.6541667,-118.846,2014-09-26T02:17:13.210Z
8873,6.76,1.42,37.6451667,-118.8486667,2014-09-26T02:14:39.570Z
8874,5,2,37.1296,-98.0357,2014-09-26T02:14:24.390Z
8875,6.84,1.67,37.6468333,-118.8481667,2014-09-26T02:14:04.790Z
8876,6.41,0.63,37.6441667,-118.8478333,2014-09-26T02:11:51.390Z
8877,4.38,0.9,33.5156667,-116.5556667,2014-09-26T02:11:48.300Z
8878,6.31,0.57,37.6351667,-118.858,2014-09-26T02:10:05.130Z
8879,8.03,0.24,37.6395,-118.8545,2014-09-26T02:08:44.790Z
8880,6.82,1.85,37.652,-118.8481667,2014-09-26T02:05:33.650Z
8881,7.28,0.65,37.6461667,-118.8398333,2014-09-26T02:05:18.160Z
8882,5.93,0.6,37.646,-118.8518333,2014-09-26T02:01:19.860Z
8883,6.12,0.38,37.6486667,-118.8475,2014-09-26T01:57:09.540Z
8884,4.1,0.43,37.6478333,-118.8523333,2014-09-26T01:56:18.430Z
8885,7.03,1.39,37.6493333,-118.8456667,2014-09-26T01:52:37.750Z
8886,6.87,1.82,37.6526667,-118.849,2014-09-26T01:52:19.600Z
8887,7.12,0.38,37.6483333,-118.8485,2014-09-26T01:52:11.500Z
8888,6.8,0.27,37.6508333,-118.8458333,2014-09-26T01:50:18.610Z
8889,6.13,1.06,37.6446667,-118.8461667,2014-09-26T01:49:18.570Z
8890,6.19,0.55,37.6491667,-118.8618333,2014-09-26T01:48:51.190Z
8891,5.96,0.29,37.656,-118.8505,2014-09-26T01:48:08.830Z
8892,6.42,0.6,37.646,-118.8485,2014-09-26T01:47:30.170Z
8893,6.35,0.61,37.6471667,-118.8485,2014-09-26T01:44:44.570Z
8894,6.63,0.46,37.645,-118.8466667,2014-09-26T01:42:26.340Z
8895,10.15,1.61,34.0626667,-118.1083333,2014-09-26T01:41:52.550Z
8896,7.85,0.38,37.6566667,-118.8401667,2014-09-26T01:41:29.620Z
8897,7.22,0.17,37.6633333,-118.8445,2014-09-26T01:40:26.130Z
8898,6.96,0.87,37.652,-118.8473333,2014-09-26T01:38:39.570Z
8899,6.89,1.44,37.6473333,-118.8478333,2014-09-26T01:36:42.950Z
8900,6.87,2.24,37.6515,-118.8485,2014-09-26T01:34:55.370Z
8901,5,2.4,37.1269,-98.0202,2014-09-26T01:34:41.910Z
8902,6.94,1.17,37.6503333,-118.8446667,2014-09-26T01:34:36.200Z
8903,2.74,0.75,37.6501667,-118.8081667,2014-09-26T01:31:39.150Z
8904,7.05,0.48,37.6488333,-118.8436667,2014-09-26T01:30:39.650Z
8905,7.13,0.77,37.6483333,-118.8453333,2014-09-26T01:29:50.550Z
8906,54.3,0.9,59.5407,-151.0597,2014-09-26T01:26:41.000Z
8907,5.53,0.53,37.6426667,-118.8485,2014-09-26T01:26:15.520Z
8908,6.8,0.58,37.6496667,-118.8461667,2014-09-26T01:24:19.760Z
8909,6.07,1.6,37.6451667,-118.8493333,2014-09-26T01:22:09.990Z
8910,6.95,0.38,37.6541667,-118.8451667,2014-09-26T01:21:44.190Z
8911,6.08,1.24,37.6505,-118.849,2014-09-26T01:19:50.020Z
8912,6.04,1.79,37.65,-118.8523333,2014-09-26T01:19:06.660Z
8913,9.2,1.2,59.4135,-152.1617,2014-09-26T01:18:22.000Z
8914,5.5,0.72,37.654,-118.8503333,2014-09-26T01:17:22.390Z
8915,6.76,0.68,37.6496667,-118.8451667,2014-09-26T01:16:34.470Z
8916,1,0.4,64.6825,-148.3396,2014-09-26T01:15:58.000Z
8917,6.01,0.27,37.6586667,-118.8641667,2014-09-26T01:15:55.500Z
8918,5.22,0.15,37.6448333,-118.8478333,2014-09-26T01:14:12.900Z
8919,6.7,0.4,63.0687,-149.2408,2014-09-26T01:13:37.000Z
8920,114.9,1.1,63.1357,-150.5726,2014-09-26T01:12:27.000Z
8921,7.46,0.33,37.6495,-118.8445,2014-09-26T01:08:53.570Z
8922,5.32,0.48,37.6311667,-118.8603333,2014-09-26T01:08:27.150Z
8923,1.33,1.1,44.789,-110.8048333,2014-09-26T01:08:10.370Z
8924,1.73,1.13,44.8026667,-110.8086667,2014-09-26T01:07:49.460Z
8925,6.99,2.28,37.6496667,-118.8473333,2014-09-26T01:06:42.020Z
8926,6.16,0.43,37.6458333,-118.8453333,2014-09-26T01:02:06.400Z
8927,6.03,0.35,37.6446667,-118.846,2014-09-26T01:01:47.960Z
8928,8.1,1.6,48.2345,-124.5062,2014-09-26T01:01:05.100Z
8929,75.2,2.1,62.2684,-150.9247,2014-09-26T01:00:20.000Z
8930,6.88,0.74,37.6473333,-118.8471667,2014-09-26T00:59:53.550Z
8931,18.9,1.6,64.6856,-149.5975,2014-09-26T00:59:20.000Z
8932,7.02,0.31,37.6511667,-118.8483333,2014-09-26T00:58:55.230Z
8933,6.7,0.4,37.6458333,-118.8475,2014-09-26T00:58:42.650Z
8934,7.3,1.3,19.3243,-155.1332,2014-09-26T00:58:14.800Z
8935,6.9,0.35,37.6356667,-118.8645,2014-09-26T00:57:26.320Z
8936,6.88,1.04,37.6465,-118.8463333,2014-09-26T00:55:13.390Z
8937,6.36,2.31,37.6455,-118.8493333,2014-09-26T00:53:52.070Z
8938,7.07,2.94,37.6466667,-118.8478333,2014-09-26T00:52:07.910Z
8939,2.27,1.56,44.7978333,-110.8173333,2014-09-26T00:50:38.250Z
8940,6.34,0.5,37.647,-118.8471667,2014-09-26T00:50:35.210Z
8941,4.06,1.97,44.8028333,-110.8201667,2014-09-26T00:50:13.080Z
8942,6.06,1.15,37.6435,-118.8476667,2014-09-26T00:50:07.360Z
8943,5.52,0.91,37.6418333,-118.846,2014-09-26T00:49:57.970Z
8944,6.38,0.79,37.6438333,-118.8468333,2014-09-26T00:49:36.300Z
8945,6.74,1.46,37.6466667,-118.848,2014-09-26T00:49:19.500Z
8946,6.3,1.38,37.646,-118.8458333,2014-09-26T00:49:08.790Z
8947,6.87,2.48,37.6483333,-118.8488333,2014-09-26T00:48:38.580Z
8948,1.85,0.19,38.7523333,-122.6963333,2014-09-26T00:46:14.150Z
8949,6.46,2.88,37.6453333,-118.8485,2014-09-26T00:44:47.310Z
8950,6.39,1.38,37.6448333,-118.8476667,2014-09-26T00:44:43.470Z
8951,5.95,1.38,37.6425,-118.8483333,2014-09-26T00:44:09.690Z
8952,6.77,0.88,37.6481667,-118.8461667,2014-09-26T00:43:17.040Z
8953,6.38,0.82,37.6471667,-118.846,2014-09-26T00:43:03.170Z
8954,3.06,1.76,44.8048333,-110.8213333,2014-09-26T00:42:15.520Z
8955,4.09,1.83,44.8068333,-110.8185,2014-09-26T00:41:53.650Z
8956,6.47,0.63,37.649,-118.847,2014-09-26T00:39:21.530Z
8957,5.78,0.72,37.645,-118.8493333,2014-09-26T00:38:20.590Z
8958,8.8,1.5,63.2562,-151.141,2014-09-26T00:38:19.000Z
8959,5.61,0.61,37.6546667,-118.8488333,2014-09-26T00:38:01.850Z
8960,6.81,0.86,37.6446667,-118.8471667,2014-09-26T00:37:39.480Z
8961,6.4,1.4,37.6418333,-118.8483333,2014-09-26T00:36:52.480Z
8962,6.44,0.83,37.6411667,-118.8466667,2014-09-26T00:36:41.690Z
8963,6.49,0.88,37.65,-118.8461667,2014-09-26T00:35:51.040Z
8964,6.04,1.13,37.6423333,-118.8488333,2014-09-26T00:35:03.570Z
8965,6.91,0.71,37.647,-118.8426667,2014-09-26T00:34:36.020Z
8966,6.1,0.85,37.6453333,-118.8496667,2014-09-26T00:34:00.940Z
8967,2.21,0.43,38.8354988,-122.8099976,2014-09-26T00:33:26.590Z
8968,0.03,1.14,37.5926667,-118.8303333,2014-09-26T00:33:19.580Z
8969,53.2,1.3,62.253,-147.5537,2014-09-26T00:33:02.000Z
8970,6.77,1.8,37.6418333,-118.8423333,2014-09-26T00:32:55.740Z
8971,6.26,1.8,37.642,-118.8483333,2014-09-26T00:32:43.840Z
8972,6.42,2.15,37.6446667,-118.8476667,2014-09-26T00:32:19.520Z
8973,4.51,2.34,44.808,-110.8226667,2014-09-26T00:31:03.400Z
8974,6.61,3.16,37.6453333,-118.8476667,2014-09-26T00:30:09.530Z
8975,92.2,3.2,61.774,-151.6255,2014-09-26T00:29:06.000Z
8976,6.85,2.36,37.6483333,-118.8483333,2014-09-26T00:28:29.350Z
8977,6.57,0.54,37.6428333,-118.846,2014-09-26T00:27:07.880Z
8978,6.31,1.13,37.6556667,-118.8503333,2014-09-26T00:25:23.420Z
8979,6.63,0.81,37.647,-118.847,2014-09-26T00:24:55.530Z
8980,6.53,0.55,37.6461667,-118.8516667,2014-09-26T00:24:27.480Z
8981,6.83,1.78,37.6458333,-118.8481667,2014-09-26T00:22:54.710Z
8982,5.56,0.73,37.65,-118.8485,2014-09-26T00:21:52.120Z
8983,6.28,1.44,37.6526667,-118.8483333,2014-09-26T00:21:32.530Z
8984,6.33,1.58,37.6526667,-118.8493333,2014-09-26T00:17:43.940Z
8985,1.2425,1.21,39.3772,-119.7458,2014-09-26T00:15:06.250Z
8986,6.42,0.93,37.6496667,-118.8488333,2014-09-26T00:14:36.200Z
8987,6.74,0.61,37.6493333,-118.8451667,2014-09-26T00:13:36.710Z
8988,201.36,4.1,36.4716,70.7737,2014-09-26T00:13:05.390Z
8989,5.5,1.1,63.0435,-144.1687,2014-09-26T00:12:00.000Z
8990,6.79,1.36,37.6475,-118.847,2014-09-26T00:09:35.660Z
8991,6.5,0.29,37.648,-118.8465,2014-09-26T00:08:28.340Z
8992,4.31,0.25,37.6476667,-118.853,2014-09-26T00:07:12.730Z
8993,54.1,2.3,61.2375,-150.5273,2014-09-26T00:06:46.000Z
8994,5.69,1.94,36.0321667,-120.5991667,2014-09-26T00:05:35.390Z
8995,6.21,2.09,37.6513333,-118.8503333,2014-09-26T00:05:08.270Z
8996,6.14,0.98,37.6541667,-118.8473333,2014-09-26T00:05:05.080Z
8997,6.49,0.62,37.6498333,-118.8498333,2014-09-26T00:04:49.760Z
8998,49.9,2.5,52.175,-170.399,2014-09-26T00:04:27.090Z
8999,6.82,0.3,37.6535,-118.841,2014-09-26T00:03:44.540Z
9000,1.91,0.32,37.6571667,-118.8395,2014-09-26T00:03:03.520Z
9001,6.82,0.69,37.6503333,-118.8478333,2014-09-26T00:02:06.120Z
9002,6.63,2.28,37.6463333,-118.8481667,2014-09-26T00:00:54.650Z
9003,6.62,1.16,37.6468333,-118.845,2014-09-26T00:00:28.770Z
9004,6.86,1.36,37.6466667,-118.8448333,2014-09-25T23:59:41.700Z
9005,4.83,0.58,37.6503333,-118.8548333,2014-09-25T23:59:33.050Z
9006,6.67,1.41,37.6468333,-118.848,2014-09-25T23:58:53.310Z
9007,6.3,2.41,37.653,-118.8491667,2014-09-25T23:57:47.570Z
9008,6.29,1.4,37.6538333,-118.8468333,2014-09-25T23:57:18.450Z
9009,5.21,0.96,37.6456667,-118.8531667,2014-09-25T23:56:59.730Z
9010,6.56,2.9,37.6471667,-118.8476667,2014-09-25T23:56:04.410Z
9011,6.36,1.06,37.6495,-118.8493333,2014-09-25T23:55:27.600Z
9012,6.85,1.63,37.6523333,-118.844,2014-09-25T23:55:05.420Z
9013,6.68,2.92,37.6486667,-118.8478333,2014-09-25T23:54:29.560Z
9014,5.92,0.67,37.6451667,-118.8468333,2014-09-25T23:54:22.740Z
9015,16.3,0.7,63.603,-150.7303,2014-09-25T23:51:22.000Z
9016,10.6,0.7,65.358,-147.9788,2014-09-25T23:45:31.000Z
9017,6.73,0.51,37.6443333,-118.8446667,2014-09-25T23:45:07.820Z
9018,6.41,2.96,37.6478333,-118.8478333,2014-09-25T23:42:54.320Z
9019,1.98,0.26,38.779,-122.7256667,2014-09-25T23:39:50.500Z
9020,1.91,0.52,38.7784996,-122.7276688,2014-09-25T23:34:19.830Z
9021,82.1,1.5,61.8062,-151.0046,2014-09-25T23:31:09.000Z
9022,6.5,1.86,37.6493333,-118.849,2014-09-25T23:27:28.880Z
9023,2.8,0.8,38.8336678,-122.8061676,2014-09-25T23:27:22.660Z
9024,6.59,1.86,37.6513333,-118.8493333,2014-09-25T23:25:42.090Z
9025,6.73,2.14,37.653,-118.8488333,2014-09-25T23:24:11.210Z
9026,1.3,2,61.3064,-152.5007,2014-09-25T23:14:43.000Z
9027,12.6,0.7,63.006,-151.4946,2014-09-25T23:11:48.000Z
9028,5.2,0.36,37.651,-118.851,2014-09-25T23:10:34.770Z
9029,0,1.4,64.9892,-147.3387,2014-09-25T23:09:12.000Z
9030,3.05,0.23,38.8205,-122.7641667,2014-09-25T23:08:28.880Z
9031,4.8,1.5,64.7634,-151.1812,2014-09-25T23:08:15.000Z
9032,6.67,0.44,37.6523333,-118.8458333,2014-09-25T23:01:45.760Z
9033,19.1,1.8,51.2023,-176.2754,2014-09-25T23:01:28.000Z
9034,6.31,1.58,37.65,-118.8501667,2014-09-25T22:59:44.140Z
9035,30.1,1.5,19.4455,-155.234,2014-09-25T22:59:39.700Z
9036,6.25,0.78,37.6495,-118.845,2014-09-25T22:56:56.510Z
9037,6.52,2.42,37.6486667,-118.8481667,2014-09-25T22:55:34.410Z
9038,18.7,0.6,64.7485,-149.0711,2014-09-25T22:53:53.000Z
9039,6.06,0.57,37.6473333,-118.8473333,2014-09-25T22:51:25.540Z
9040,10.1,1.4,59.1288,-138.7016,2014-09-25T22:45:02.000Z
9041,0.276,2.6,35.1011,-96.1347,2014-09-25T22:43:17.900Z
9042,6.94,0.9,36.5796667,-121.0618333,2014-09-25T22:37:45.850Z
9043,75.5,1.3,62.284,-151.1038,2014-09-25T22:35:04.000Z
9044,6.7,0.48,37.6571667,-118.8498333,2014-09-25T22:34:57.780Z
9045,5.55,0.78,37.6485,-118.8513333,2014-09-25T22:29:16.020Z
9046,6.1,1.8,63.2938,-151.1942,2014-09-25T22:24:01.000Z
9047,5.89,1.88,37.6513333,-118.8506667,2014-09-25T22:19:16.400Z
9048,5.27,0.78,37.648,-118.8505,2014-09-25T22:18:48.900Z
9049,5.88,1.42,37.653,-118.8503333,2014-09-25T22:17:34.060Z
9050,6.06,1.83,37.6496667,-118.8498333,2014-09-25T22:17:23.930Z
9051,7.65,1.29,36.1695,-121.6128333,2014-09-25T22:03:46.730Z
9052,29.2,1.5,61.9928,-147.8523,2014-09-25T21:58:47.000Z
9053,2.69,1.15,35.456,-118.3468333,2014-09-25T21:56:23.250Z
9054,0.01,2.24,39.6093333,-121.5656667,2014-09-25T21:55:32.360Z
9055,53,4.1,24.57,121.8,2014-09-25T21:49:49.300Z
9056,5.79,1.45,37.652,-118.852,2014-09-25T21:39:11.190Z
9057,5.93,0.6,37.6511667,-118.8503333,2014-09-25T21:37:05.150Z
9058,482.85,4.3,-7.0404,126.0336,2014-09-25T21:28:42.240Z
9059,2.7,0.88,38.8288345,-122.8028336,2014-09-25T21:27:40.650Z
9060,7.68,0.3,37.6556667,-118.836,2014-09-25T21:26:43.700Z
9061,6.15,1.38,37.6511667,-118.8498333,2014-09-25T21:23:32.390Z
9062,133.2,4,-5.5231,151.2199,2014-09-25T21:17:38.110Z
9063,2.91,0.62,37.6481667,-118.8618333,2014-09-25T21:13:09.560Z
9064,6.38,1.84,37.6515,-118.8481667,2014-09-25T21:12:04.890Z
9065,6.48,1.79,37.6513333,-118.85,2014-09-25T21:10:06.150Z
9066,6.05,0.92,37.6536667,-118.8488333,2014-09-25T21:09:04.780Z
9067,5,4.2,-26.3635,27.5033,2014-09-25T21:07:46.830Z
9068,10,0.9,63.0858,-151.4543,2014-09-25T21:07:22.000Z
9069,5.45,2.7,37.158,-98.0084,2014-09-25T21:04:55.250Z
9070,6.65,0.52,37.6553333,-118.8496667,2014-09-25T21:04:33.120Z
9071,6.62,0.79,37.6523333,-118.8458333,2014-09-25T21:02:32.870Z
9072,9.4,2.1,52.7424,-169.4539,2014-09-25T21:01:32.000Z
9073,6.43,1.28,37.652,-118.8505,2014-09-25T20:58:31.370Z
9074,6.28,0.39,37.6571667,-118.846,2014-09-25T20:50:48.430Z
9075,6.64,0.42,37.66,-118.8451667,2014-09-25T20:49:56.490Z
9076,4.29,0.59,37.6548333,-118.8583333,2014-09-25T20:47:23.530Z
9077,5.92,1.37,37.6513333,-118.8526667,2014-09-25T20:47:04.020Z
9078,56.8,1.2,61.3061,-150.5054,2014-09-25T20:43:00.000Z
9079,6.36,1.43,37.6515,-118.849,2014-09-25T20:42:25.000Z
9080,6.28,0.72,37.6535,-118.8483333,2014-09-25T20:37:19.050Z
9081,1.62,0.23,38.7925,-122.7573333,2014-09-25T20:35:59.680Z
9082,31.73,4,-32.673,-71.7274,2014-09-25T20:29:52.320Z
9083,6.51,2.28,37.6513333,-118.849,2014-09-25T20:28:26.060Z
9084,5,0.3,64.4853,-147.3657,2014-09-25T20:27:27.000Z
9085,6.29,0.83,37.6513333,-118.8501667,2014-09-25T20:26:27.720Z
9086,6.17,1.33,37.6518333,-118.8503333,2014-09-25T20:26:04.900Z
9087,5.53,0.79,37.65,-118.8515,2014-09-25T20:25:16.810Z
9088,5.88,2.04,37.6471667,-118.8505,2014-09-25T20:24:34.690Z
9089,12,0.7,65.3569,-147.9688,2014-09-25T20:23:59.000Z
9090,5.87,0.37,37.6513333,-118.8525,2014-09-25T20:20:27.600Z
9091,4.1,1.4,62.3528,-149.1082,2014-09-25T20:17:41.000Z
9092,5,2.7,36.8157,-97.9889,2014-09-25T20:12:36.100Z
9093,4.23,0.36,37.6511667,-118.859,2014-09-25T20:12:14.840Z
9094,5.8,1.16,37.6533333,-118.849,2014-09-25T20:11:06.080Z
9095,5.9,2.25,37.6503333,-118.849,2014-09-25T20:10:23.790Z
9096,6.26,2.93,37.6508333,-118.8495,2014-09-25T20:09:02.870Z
9097,6.38,2.93,37.6498333,-118.8491667,2014-09-25T20:07:48.740Z
9098,13.81,1.23,33.8146667,-116.9875,2014-09-25T20:03:03.780Z
9099,9.1,1.8,59.8093,-141.5606,2014-09-25T20:01:33.000Z
9100,157.4,3.1,58.2095,-156.1316,2014-09-25T19:59:52.000Z
9101,5.52,1.68,37.6483333,-118.8516667,2014-09-25T19:57:48.540Z
9102,61.1,1.6,57.4833,-154.8051,2014-09-25T19:57:39.000Z
9103,10.69,0.64,33.2511667,-116.6863333,2014-09-25T19:56:43.870Z
9104,77.2,1.6,59.0154,-153.0621,2014-09-25T19:56:34.000Z
9105,10,4.3,64.5572,-17.8578,2014-09-25T19:55:24.390Z
9106,60.8,1.5,53.8313,-165.8138,2014-09-25T19:51:49.000Z
9107,13.6,1.8,47.7705,-113.7438,2014-09-25T19:36:10.300Z
9108,15.3,1.7,51.2686,-176.4326,2014-09-25T19:34:27.000Z
9109,4.8,0.7,63.1177,-151.4948,2014-09-25T19:28:44.000Z
9110,5.31,0.6,37.6491667,-118.8466667,2014-09-25T19:28:30.020Z
9111,4.067,2.6,36.0591,-97.52,2014-09-25T19:24:43.600Z
9112,15.4,1.2,60.9264,-149.0533,2014-09-25T19:20:52.000Z
9113,5.9,0.6,37.6485,-118.8486667,2014-09-25T19:11:23.940Z
9114,0.01,0.89,36.5765,-117.9735,2014-09-25T19:07:27.420Z
9115,119.63,5.1,-56.023,-27.5968,2014-09-25T19:00:00.300Z
9116,0,2,45.8937,-119.2918,2014-09-25T18:59:13.900Z
9117,89.4,1.2,61.7473,-151.7289,2014-09-25T18:55:22.000Z
9118,41.9,1,61.768,-149.7362,2014-09-25T18:54:19.000Z
9119,6.6,0.22,37.6613333,-118.8438333,2014-09-25T18:52:54.480Z
9120,0.52,1.09,41.5578333,-112.3068333,2014-09-25T18:50:53.670Z
9121,82,1.6,61.7342,-151.1916,2014-09-25T18:49:25.000Z
9122,13.3,0.7,65.1093,-148.8159,2014-09-25T18:46:58.000Z
9123,10,0.5,65.1229,-148.9139,2014-09-25T18:37:31.000Z
9124,97.6,1.5,61.8811,-151.6343,2014-09-25T18:36:59.000Z
9125,63,4.5,-40.416,-73.708,2014-09-25T18:15:06.000Z
9126,2.57,0.93,38.8428345,-122.8301697,2014-09-25T18:14:24.750Z
9127,0,2.4,44.0688,-121.3332,2014-09-25T18:11:40.700Z
9128,112.54,4,-3.8556,128.6463,2014-09-25T18:07:53.870Z
9129,5.7,1.56,37.649,-118.8485,2014-09-25T18:07:42.880Z
9130,109.3,2.1,51.7774,178.4457,2014-09-25T18:04:23.000Z
9131,97.1,2.3,61.9063,-151.706,2014-09-25T18:02:23.000Z
9132,108.9,6.2,61.9449,-151.8159,2014-09-25T17:51:17.000Z
9133,76.7,1,61.7352,-151.5898,2014-09-25T17:43:37.000Z
9134,3.1,1.4,62.905,-143.5083,2014-09-25T17:43:20.000Z
9135,10.84,1.55,37.4311667,-121.7721667,2014-09-25T17:39:21.820Z
9136,83.6,2.7,51.7378,178.6764,2014-09-25T17:36:38.000Z
9137,0,0.8,46.9775,-122.2102,2014-09-25T17:36:30.500Z
9138,5.52,0.55,37.6471667,-118.8466667,2014-09-25T17:28:00.340Z
9139,11.1,0.7,61.4974,-140.8943,2014-09-25T17:23:45.000Z
9140,101,0.9,63.633,-148.908,2014-09-25T17:22:57.000Z
9141,8.8,1.3,60.0716,-141.3813,2014-09-25T17:22:47.000Z
9142,2.5,0.7,63.5114,-151.4855,2014-09-25T17:17:35.000Z
9143,117,4.4,18.256,-69.171,2014-09-25T17:16:58.400Z
9144,5.75,1.1,37.6483333,-118.85,2014-09-25T17:14:13.720Z
9145,5.25,0.79,37.6491667,-118.8506667,2014-09-25T17:11:50.010Z
9146,53.78,4.6,-28.3888,-177.2635,2014-09-25T17:10:13.850Z
9147,5.82,0.74,37.6503333,-118.8511667,2014-09-25T17:09:55.570Z
9148,13.1,0.5,64.637,-147.6462,2014-09-25T17:08:03.000Z
9149,35.3,2.8,51.4396,-176.7657,2014-09-25T17:08:03.000Z
9150,5.84,2.21,37.6476667,-118.8503333,2014-09-25T17:04:49.580Z
9151,9.44,1.65,36.1665,-121.6195,2014-09-25T16:59:40.750Z
9152,6.6,1,47.7546,-113.763,2014-09-25T16:52:03.400Z
9153,112.5,1.5,59.2458,-153.6412,2014-09-25T16:51:20.000Z
9154,5.49,0.86,37.6463333,-118.8488333,2014-09-25T16:50:21.680Z
9155,0,0.8,46.02,-122.3707,2014-09-25T16:46:49.300Z
9156,5.76,1.06,37.6498333,-118.8501667,2014-09-25T16:38:11.210Z
9157,8,0.41,37.6655,-118.8325,2014-09-25T16:37:17.720Z
9158,9.29,4.7,64.6038,-17.4272,2014-09-25T16:35:18.850Z
9159,11.5,1.6,65.1391,-148.9952,2014-09-25T16:26:56.000Z
9160,3.4,0.3,46.195,-122.0823,2014-09-25T16:26:46.500Z
9161,8.16,0.81,37.6435,-118.9051667,2014-09-25T16:19:13.770Z
9162,8.6,0.9,37.6463333,-118.9058333,2014-09-25T16:19:13.710Z
9163,82.5,1.1,63.3091,-148.9972,2014-09-25T16:13:50.000Z
9164,4.82,0.27,37.6523333,-118.849,2014-09-25T16:11:33.590Z
9165,5.62,0.81,37.6501667,-118.8493333,2014-09-25T16:10:18.300Z
9166,5.82,0.84,37.6498333,-118.8455,2014-09-25T16:07:26.370Z
9167,5.52,0.72,37.6431667,-118.8458333,2014-09-25T16:04:44.600Z
9168,46.1,1.4,62.4053,-149.1868,2014-09-25T16:04:36.000Z
9169,5.95,2.55,37.6471667,-118.8503333,2014-09-25T16:03:41.710Z
9170,25.6,2.2,54.5161,-161.8208,2014-09-25T15:58:42.000Z
9171,35.9,2.5,54.1707,-162.4601,2014-09-25T15:47:40.000Z
9172,5,2.5,37.118,-98.0134,2014-09-25T15:43:23.880Z
9173,103,1.6,62.0435,-152.0105,2014-09-25T15:36:18.000Z
9174,70.6,1.2,61.9423,-150.8628,2014-09-25T15:34:11.000Z
9175,14.91,0.91,33.5268333,-116.5695,2014-09-25T15:33:33.070Z
9176,1.23,0.28,38.8048333,-122.814,2014-09-25T15:32:45.380Z
9177,6.08,0.61,37.6521667,-118.8483333,2014-09-25T15:31:07.380Z
9178,5.83,0.61,37.6488333,-118.8463333,2014-09-25T15:27:20.800Z
9179,6.2,2,37.6473333,-118.8495,2014-09-25T15:21:47.620Z
9180,13.88,0.83,33.4006667,-116.4261667,2014-09-25T15:18:48.790Z
9181,10,0.7,63.2322,-151.783,2014-09-25T15:11:05.000Z
9182,14.14,0.76,33.4011667,-116.437,2014-09-25T15:11:01.220Z
9183,59.2,1.3,60.6207,-151.052,2014-09-25T15:10:45.000Z
9184,127.9,2.6,59.8494,-153.2519,2014-09-25T15:07:41.000Z
9185,5.63,1.6,37.6466667,-118.8501667,2014-09-25T14:57:41.580Z
9186,5.77,1.45,37.645,-118.8486667,2014-09-25T14:57:35.600Z
9187,40.8,1.8,19.254,-155.0268,2014-09-25T14:54:59.200Z
9188,83.3,1.8,59.071,-153.5806,2014-09-25T14:54:07.000Z
9189,12.29,0.1,37.6548333,-118.8723333,2014-09-25T14:53:20.530Z
9190,11.26,1.03,33.1145,-116.6023333,2014-09-25T14:40:59.110Z
9191,5.25,0.18,37.6436667,-118.8515,2014-09-25T14:33:43.640Z
9192,4.4301,1.42,37.0046,-116.4679,2014-09-25T14:31:59.889Z
